index,s,x_center,y_center,x_inner,y_inner,x_outer,y_outer,width_inner,width_outer
0,0,-0.83666525867633401,1.0888225462017149,-0.70585050000000005,1.2196373,-0.96748000999999995,0.95800779000000003,0.18500000242933362,0.18499999892969368
1,0.042081476734029115,-0.80690916111535804,1.0590664486407391,-0.67609441000000003,1.1898812000000001,-0.93772392000000004,0.92825168999999996,0.18499999535826575,0.18500000600076166
2,0.084162953468056967,-0.77715306355438296,1.0293103510797641,-0.64633830999999997,1.1601250999999999,-0.90796781999999998,0.89849559999999995,0.18499999535826558,0.18499999892969393
3,0.12624443020208623,-0.74739696599340699,0.99955425351878802,-0.61658221000000002,1.130369,-0.87821172000000003,0.8687395,0.18499999535826578,0.18499999892969382
4,0.16832590693611543,-0.71764086843243102,0.96979815595781205,-0.58682610999999996,1.1006129,-0.84845561999999997,0.83898340000000005,0.184999995358266,0.18499999892969374
5,0.21040738367014328,-0.68788477087145605,0.94004205839683697,-0.55707002000000005,1.0708568000000001,-0.81869952999999995,0.80922729999999998,0.18499998828719807,0.18500000600076152
6,0.25248886040417257,-0.65812867331047997,0.910285960835861,-0.52731391999999999,1.0411007000000001,-0.78894343,0.77947120999999997,0.18499998828719824,0.18499999892969385
7,0.29457033713820102,-0.628372575749505,0.88052986327488503,-0.49755781999999998,1.0113445999999999,-0.75918733000000005,0.74971511000000002,0.18499998828719905,0.1849999989296931
8,0.33665181387222959,-0.59861647818852903,0.85077376571390995,-0.46780171999999998,0.98158851999999996,-0.72943122999999999,0.71995900999999995,0.18500000242933362,0.18499999892969374
9,0.37873329060625888,-0.56886038062755295,0.82101766815293398,-0.43804563000000002,0.95183242000000001,-0.69967513999999997,0.69020291,0.1849999953582657,0.18500000600076158
10,0.42081476734028667,-0.53910428306657798,0.79126157059195901,-0.40828953000000001,0.92207633,-0.66991904000000002,0.66044681999999999,0.18500000242933357,0.18499999892969385
11,0.46289624407431584,-0.50934818550560201,0.76150547303098304,-0.37853343,0.89232023000000005,-0.64016293999999996,0.63069072000000004,0.18500000242933354,0.18499999892969374
12,0.50497772080834369,-0.47959208794462699,0.73174937547000796,-0.34877733,0.86256412999999998,-0.61040684000000001,0.60093461999999997,0.18500000242933357,0.18499999892969379
13,0.54705919754237287,-0.44983599038365102,0.70199327790903199,-0.31902123999999998,0.83280803000000003,-0.58065074000000005,0.57117852000000002,0.18499999535826578,0.18499999892969385
14,0.58914067427640204,-0.42007989282267499,0.67223718034805602,-0.28926513999999998,0.80305192999999997,-0.55089465000000004,0.54142243000000001,0.1849999953582657,0.18499999892969385
15,0.63122215101042978,-0.39032379526170002,0.64248108278708105,-0.25950904000000002,0.77329583999999996,-0.52113854999999998,0.51166632999999995,0.18500000242933345,0.18499999892969382
16,0.67330362774445907,-0.360567697700724,0.61272498522610497,-0.22975293999999999,0.74353974,-0.49138245000000003,0.48191022999999999,0.18500000242933357,0.18499999892969379
17,0.71538510447848824,-0.33081160013974797,0.582968887665129,-0.19999685,0.71378364000000005,-0.46162635000000002,0.45215412999999999,0.18499999535826575,0.1849999989296939
18,0.75746658121251598,-0.301055502578773,0.55321279010415403,-0.17024075,0.68402753999999999,-0.43187026000000001,0.42239803999999997,0.1849999953582657,0.1849999989296939
19,0.79954805794654527,-0.27129940501779698,0.52345669254317795,-0.14048464999999999,0.65427144999999998,-0.40211416,0.39264194000000002,0.18500000242933354,0.18499999892969374
20,0.841629534680573,-0.24154330745682201,0.49370059498220298,-0.11072855,0.62451535000000002,-0.37235805999999999,0.36288584000000002,0.18500000242933359,0.18499999892969374
21,0.88371101141460218,-0.21178720989584601,0.46394449742122701,-0.080972454999999999,0.59475924999999996,-0.34260195999999998,0.33312974000000001,0.18499999889379959,0.18499999892969382
22,0.92579248814863069,-0.18203111233487099,0.43418839986025098,-0.051216357999999997,0.56500315000000001,-0.31284587000000003,0.30337364999999999,0.18499999677248002,0.18499999892969315
23,0.9678739648826592,-0.15227501477389499,0.40443230229927601,-0.021460259999999998,0.53524706,-0.28308977000000002,0.27361754999999999,0.18500000242933351,0.18499999892969382
24,1.0099554416166885,-0.12251891721291901,0.37467620473829999,0.0082958372999999992,0.50549096000000004,-0.25333367000000001,0.24386145000000001,0.18500000052014529,0.18499999892969377
25,1.0520369183507163,-0.092762819651943995,0.34492010717732502,0.038051935000000002,0.47573485999999998,-0.22357757,0.21410535,0.18499999889379959,0.18499999892969385
26,1.0941183950847455,-0.063006722090967998,0.31516400961634899,0.067808032000000004,0.44597875999999997,-0.19382147999999999,0.18434925999999999,0.18499999677247925,0.18499999892969385
27,1.136199871818774,-0.033250624529993,0.28540791205537303,0.097564129999999999,0.41622267000000002,-0.16406538000000001,0.15459316000000001,0.18500000242933426,0.1849999989296931
28,1.1782813485528025,-0.0034945269690169999,0.255651814494398,0.12732023000000001,0.38646657000000001,-0.13430928,0.12483706,0.18500000242933354,0.18499999892969379
29,1.2203628252868317,0.026261570591959001,0.225895716933422,0.15707632999999999,0.35671047,-0.10455318,0.095080962000000005,0.18500000242933357,0.18499999751548021
30,1.2624443020208596,0.056017668152933998,0.196139619372447,0.18683242,0.32695436999999999,-0.074797085999999999,0.065324864999999996,0.1849999953582657,0.18499999963680056
31,1.3045257787548887,0.085773765713910002,0.16638352181147101,0.21658852000000001,0.29719827999999998,-0.045040988999999997,0.035568767000000001,0.18500000242933354,0.18500000034390732
32,1.3466072554889179,0.115529863274886,0.13662742425049501,0.24634461999999999,0.26744217999999997,-0.015284891,0.0058126697000000001,0.18500000242933351,0.18499999984893262
33,1.3886887322229458,0.14528596083586101,0.10687132668952,0.27610072000000002,0.23768607999999999,0.014471206,-0.023943427999999999,0.18500000242933357,0.18500000034390734
34,1.4307702089569749,0.17504205839683701,0.077115229128544002,0.30585680999999998,0.20792997999999999,0.044227304000000002,-0.053699524999999998,0.1849999953582657,0.18499999963680056
35,1.4728516856910028,0.20479815595781201,0.047359131567568998,0.33561290999999999,0.17817389,0.073983401000000004,-0.083455623000000007,0.18500000242933354,0.18500000034390732
36,1.514933162425032,0.234554253518788,0.017603034006593,0.36536900999999999,0.14841778999999999,0.1037395,-0.11321172,0.18500000242933351,0.18499999892969379
37,1.5570146391590611,0.26431035107976403,-0.012153063554383,0.39512511,0.11866169,0.13349559999999999,-0.14296782,0.18500000242933354,0.18499999892969382
38,1.599096115893089,0.294066448640739,-0.041909161115358001,0.42488120000000001,0.088905593000000005,0.16325169,-0.17272392,0.18499999747958609,0.18500000600076158
39,1.6411775926271182,0.32382254620171502,-0.071665258676333998,0.45463730000000002,0.059149496000000003,0.19300779000000001,-0.20248000999999999,0.18499999960090638,0.18499999892969379
40,1.6832590693611467,0.35357864376268999,-0.10142135623731,0.48439339999999997,0.029393398000000001,0.22276388999999999,-0.23223611,0.18500000101512065,0.18499999892969307
41,1.7201664131464682,0.38197271711548197,-0.124999494919661,0.48652295000000001,0.027625038000000001,0.27742248000000003,-0.27762403000000002,0.18499999795986929,0.18500000213349493
42,1.7570737569317885,0.414215799025621,-0.14295877369760401,0.48894117999999998,0.026278091999999999,0.33949041000000002,-0.31219564,0.18499999803490524,0.18500000184023094
43,1.7939811007171094,0.44920989000997302,-0.154687610872139,0.49156573999999997,0.025398429,0.40685403999999997,-0.33477364999999998,0.1849999994194792,0.18499999869953732
44,1.8308884445024303,0.48576330827085201,-0.15978659496047501,0.49430724999999998,0.025016005000000001,0.47721936999999998,-0.34458919999999998,0.18499999970924982,0.18500000462316424
45,1.8677957882877507,0.52263127099037598,-0.15808208617504099,0.49707235,0.025143843999999999,0.54819019999999996,-0.34130801999999999,0.18499999981270615,0.18500000453553306
46,1.9047031320730716,0.55855828391637996,-0.14963212951819299,0.49976686999999997,0.02577759,0.6173497,-0.32504185000000002,0.18500000013983312,0.18500000174222433
47,1.9416104758583923,0.59232089571337099,-0.13472447812927399,0.50229906999999996,0.026895664,0.68234271999999996,-0.29634462,0.18499999850447374,0.18499999758434135
48,1.978517819643713,0.62276936113039205,-0.113866794196576,0.50458270000000005,0.028459990000000001,0.74095602000000005,-0.25619357999999998,0.18500000099699682,0.18500000078890491
49,2.0154251634290343,0.648866794196576,-0.087769361130392007,0.50654001000000004,0.030417297999999999,0.79119357999999995,-0.20595601999999999,0.18499999971930317,0.18500000078890488
50,2.0523325072143552,0.66972447812927405,-0.057320895713370998,0.50810434000000004,0.032700933000000001,0.83134461999999998,-0.14734272000000001,0.18499999646979756,0.1849999975843413
51,2.0892398509996761,0.68463212951819297,-0.023558283916379999,0.50922241000000001,0.035233129000000002,0.86004185,-0.082349696999999999,0.18499999982204166,0.18500000078885004
52,2.126147194784997,0.69308208617504097,0.012368729009624,0.50985616,0.037927654999999998,0.87630801999999997,-0.013190197000000001,0.18499999654184612,0.18500000412106396
53,2.1630545385703175,0.69478659496047501,0.049236691729147998,0.50998399000000005,0.040692751999999999,0.87958919999999996,0.057780631999999998,0.18500000461154772,0.18500000471553113
54,2.1999618823556384,0.68968761087213903,0.085790109990026994,0.50960156999999995,0.043434258000000003,0.86977364999999995,0.12814596,0.18500000085081844,0.18499999869953726
55,2.2368692261409593,0.67795877369760404,0.120784200974379,0.50872191,0.046058815000000003,0.84719564000000003,0.19550959000000001,0.1849999982249225,0.18500000184023094
56,2.2737765699262797,0.65999949491966003,0.153027282884518,0.50737496000000004,0.048477046000000003,0.81262403000000005,0.25757752,0.18500000187040902,0.18500000213349579
57,2.3106839137116006,0.63642135623731,0.18142135623731001,0.50560660000000002,0.050606602000000001,0.76723611000000003,0.31223611000000001,0.18500000101512065,0.1849999989296931
58,2.3574984601706741,0.60331847297792596,0.214524239496693,0.47250372000000002,0.083709485,0.73413322999999997,0.34533899000000001,0.18499999889379959,0.18499999892969385
59,2.404313006629748,0.57021558971854203,0.24762712275607701,0.43940084000000001,0.11681237,0.70103033999999997,0.37844188000000001,0.18499999535826575,0.18499999892969379
60,2.4511275530888206,0.53711270645915898,0.28073000601546,0.40629795000000002,0.14991525,0.66792746000000003,0.41154476000000001,0.18500000242933351,0.18499999892969382
61,2.4979420995478945,0.50400982319977505,0.31383288927484398,0.37319507000000002,0.18301813,0.63482457999999997,0.44464764000000001,0.18500000242933359,0.18499999892969379
62,2.544756646006967,0.47090693994039201,0.34693577253422703,0.34009219000000002,0.21612102,0.60172168999999998,0.47775053000000001,0.18499999535826575,0.18499999892969382
63,2.591571192466041,0.43780405668100802,0.38003865579361101,0.30698930000000002,0.2492239,0.56861881000000003,0.51085340999999995,0.18500000242933354,0.18499999892969374
64,2.6383857389251153,0.40470117342162398,0.413141539052995,0.27388642000000002,0.28232678,0.53551592999999997,0.54395629000000001,0.18500000242933354,0.18499999892969382
65,2.6852002853841879,0.371598290162241,0.44624442231237799,0.24078353999999999,0.31542967,0.50241303999999998,0.57705918,0.1849999953582657,0.18499999892969385
66,2.7320148318432618,0.33849540690285701,0.47934730557176197,0.20768064999999999,0.34853255,0.46931015999999998,0.61016205999999995,0.18500000242933351,0.18499999892969374
